OID_,Join_Count,Survey_to_Reef_Dist,TARGET_FID,SPECIES_CD,LIFE_STAGE,PRES,PRES2,N,SOURCE,LON_M,LAT_M,Habitat,Mangrove_Dist,Depth,StDev_Depth,Slope,Curvature,Plan_Curve,BPI_Fine,BPI_Broad,Rugosity,Mean_Sum_Temp,Mean_Sum_DO,Mean_Sum_Sal,Mean_Win_Temp,Mean_Win_DO,Mean_Win_Sal,OBJECTID_1,Source_1,Zone_,GeoForm,GeoformDet,GeoformD_1,BioCover,BioCoverDe,PercentBio,PercentCor,CMECS_Geo,CMECS_Bio,ClassLv0,ClassLv1,ClassLv2,ClassLv3,ClassLv4,Shape_Leng,AREA,PERIMETER,PA_Ratio,NEAR_FID,NEAR_DIST,Patch_ID,Coral_Reef_and_Hardbottom,Not_Classified,Seagrass,Unconsolidated_Sediment,Reef_Dist
415,1,5.302163684666167,1307,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,270173.578500000003260,86166.288849999997183,8,7478.225097999999889,-5.794523239000000,0.606924176000000,8.443149567000001,-0.352903366000000,-0.599819720000000,-9,137,1.000405669000000,30.075590129999998,6.195888996000000,35.652339939999997,23.567943570000001,6.883727551000000,36.397274019999998,0,Unified Patch Reef Map v1.3, ,Coral Reef and Hardbottom,Individual Patch Reef, , , , , ,G_B_S_P_I,B_R_S_C,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Individual Patch Reef,Individual Patch Reef,1439.316522509999913,78229.624905270655290,1439.225036756253530,54.3553807829704,5655,15.224072108170828,5122,195809.856208844750654,,188281.260771051951451,401305.045801309519447,768.7005615
416,1,9.397574819428261,1308,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,226450.258100000006380,49275.387239999996382,8,6939.291016000000127,-6.111492157000000,0.046720084000000,0.654690206000000,0.012617111000000,0.005647765000000,-9,137,1.000000000000000,30.495235439999998,6.109357357000000,35.577152249999997,24.154035570000001,6.886359692000000,36.108207700000001,0,Unified Patch Reef Map v1.3, ,Coral Reef and Hardbottom,Individual Patch Reef, , , , , ,G_B_S_P_I,B_R_S_C,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Individual Patch Reef,Individual Patch Reef,1113.648985430000039,39542.351772179994441,1114.064148581712288,35.4937835693935,1434,87.418431688462348,1435,207688.895082613453269,,425093.385933133424260,152613.340945631673094,1363.9444580
417,1,0.000000000000000,1309,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,226463.457400000013877,49247.721440000001166,1,6966.717284999999720,-6.329155445000000,0.051711425000000,0.721023500000000,0.089221954000000,0.075023890000000,-9,137,1.000002027000000,30.494356159999999,6.109367847000000,35.576000209999997,24.154991150000001,6.886511326000000,36.106609339999999,0,Unified Patch Reef Map v1.3, ,Coral Reef and Hardbottom,Individual Patch Reef, , , , , ,G_B_S_P_I,B_R_S_C,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Individual Patch Reef,Individual Patch Reef,1113.648985430000039,39542.351772179994441,1114.064148581712288,35.4937835693935,1434,87.418431688462348,1435,220030.930860781285446,,405238.301878441066947,160126.420636521768756,1327.7312012
418,1,0.000000000000000,1314,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,202939.897800000006100,38771.167049999996379,1,6476.919434000000365,-4.852521420000000,0.038163010000000,0.522171974000000,0.048355103000000,0.005187101000000,-9,137,1.000005603000000,30.459152220000000,6.123058796000000,35.849803919999999,23.779701230000001,6.883589268000000,36.045276639999997,0,Unified Patch Reef Map v1.3, ,Coral Reef and Hardbottom,Individual Patch Reef, , , , , ,G_B_S_P_I,B_R_S_C,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Individual Patch Reef,Individual Patch Reef,1002.730724730000020,62652.347813299944391,1002.535676248926052,62.4938835570612,1080,947.994408562875378,1010,111879.957910239449120,,509082.839769311889540,164433.439273925032467,175.5634918
419,1,0.000000000000000,1332,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,156312.931199999991804,24243.122070000001258,1,8031.732422000000042,-9.275570868999999,0.043289661000000,0.587348163000000,-0.122589111000000,0.013087562000000,-9,64,1.000009298000000,30.384969710000000,6.118857861000000,35.553894040000003,24.514366150000001,6.883731842000000,36.089839939999997,0,Unified Patch Reef Map v1.3, ,Coral Reef and Hardbottom,Individual Patch Reef, , , , , ,G_B_S_P_I,B_R_S_C,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Individual Patch Reef,Individual Patch Reef,823.776706634999982,39257.529553433916590,823.683662834796905,47.6609301905113,925,47.872062453811935,928,401082.158977365528699,,150034.998637627199059,234278.970864756440278,916.2131958
420,1,0.000000000000000,1333,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,156288.620400000014342,24244.305739999999787,1,8016.376952999999958,-8.958554268000000,0.039944693000000,0.553599119000000,0.173458099000000,0.091556236000000,-9,64,1.000004768000000,30.385080339999998,6.118789673000000,35.552562709999997,24.514451980000000,6.884026527000000,36.089622499999997,0,Unified Patch Reef Map v1.3, ,Coral Reef and Hardbottom,Individual Patch Reef, , , , , ,G_B_S_P_I,B_R_S_C,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Individual Patch Reef,Individual Patch Reef,823.776706634999982,39257.529553433916590,823.683662834796905,47.6609301905113,925,47.872062453811935,928,400318.980279201932717,,161795.025024582777405,223281.854690261447104,911.2131958
421,1,0.000000000000000,1350,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,202747.643600000010338,38628.245110000003478,1,6543.218750000000000,-5.615484238000000,0.054205272000000,0.759552002000000,0.015989304000000,0.021974524000000,-9,137,1.000000238000000,30.459053040000001,6.122084141000000,35.825302120000003,23.776340480000002,6.886359215000000,36.033714289999999,0,Unified Patch Reef Map v1.3, ,Coral Reef and Hardbottom,Individual Patch Reef, , , , , ,G_B_S_P_I,B_R_S_C,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Individual Patch Reef,Individual Patch Reef,1002.730724730000020,62652.347813299944391,1002.535676248926052,62.4938835570612,1080,947.994408562875378,1010,73068.693303183215903,,372156.074510633654427,340171.329290851368569,425.6244507
422,1,0.000000000000000,1378,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,217173.766800000012154,43773.542430000001332,1,9606.959961000000476,-8.611211776999999,0.015415206000000,0.212270349000000,-0.019256592000000,0.009058994000000,-9,64,1.000000834000000,30.580924990000000,6.076056480000000,35.510974879999999,24.031627660000002,6.920571327000000,35.978305820000003,0,Keys NOAA,Lagoon,Coral Reef and Hardbottom,Aggregated Patch Reefs, ,Algae, ,50%-90%,10%-50%,G_B_S_AP,B_A_B__P,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Aggregated Patch Reef,"Aggregated Patch Reef, Algae (Discontinuous)",158.230515037000004,953.726339735919055,158.215763581087799,6.02801085144162,1094,35.930245194981147,680,53836.306840146076865,,,731559.556365265976638,488.6396179
423,1,0.000000000000000,1379,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,217180.847000000008848,43774.658839999996417,1,9604.888671999999133,-8.622698784000001,0.016757103000000,0.232962042000000,-0.041728973000000,-0.012945671000000,-9,64,1.000000477000000,30.580839160000000,6.076074600000000,35.510974879999999,24.031772610000001,6.920527458000000,35.978263849999998,0,Keys NOAA,Lagoon,Coral Reef and Hardbottom,Aggregated Patch Reefs, ,Algae, ,50%-90%,10%-50%,G_B_S_AP,B_A_B__P,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Aggregated Patch Reef,"Aggregated Patch Reef, Algae (Discontinuous)",158.230515037000004,953.726339735919055,158.215763581087799,6.02801085144162,1094,35.930245194981147,680,55573.583257852638781,,,729822.545638055191375,486.5685425
424,1,8.669899416731095,1381,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,230561.961099999985890,51141.390240000000631,5,8043.494141000000127,-8.326792717000000,0.014018872000000,0.193325803000000,0.036228180000000,0.002995095000000,-9,-8,1.000000715000000,30.429355619999999,6.118533611000000,35.745265959999998,24.235025409999999,6.867120266000000,36.130321500000001,0,Unified Patch Reef Map v1.3, ,Coral Reef and Hardbottom,Individual Patch Reef, , , , , ,G_B_S_P_I,B_R_S_C,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Individual Patch Reef,Individual Patch Reef,169.197941251999993,2145.897232236978198,169.088918489551276,12.6909394856031,1454,2139.199834928676864,1440,56822.271984228333167,,43922.129677084914874,523884.500319373328239,3610.0314941
425,1,0.000000000000000,1382,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,230585.148199999995995,51172.455730000001495,1,8051.067871000000196,-8.292528151999999,0.001568799000000,0.021695647000000,0.001232147000000,-0.000548140000000,-9,-8,1.000000000000000,30.429439540000001,6.118586540000000,35.744350429999997,24.235715870000000,6.867064476000000,36.131126399999999,0,Unified Patch Reef Map v1.3, ,Coral Reef and Hardbottom,Individual Patch Reef, , , , , ,G_B_S_P_I,B_R_S_C,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Individual Patch Reef,Individual Patch Reef,169.197941251999993,2145.897232236978198,169.088918489551276,12.6909394856031,1454,2139.199834928676864,1440,57736.369627231673803,,48402.699559644184774,527700.115846691187471,3642.4577637
426,1,0.000000000000000,1420,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,256758.565700000006473,74419.472009999997681,1,5560.426757999999609,-3.987602234000000,0.005419146000000,0.071855709000000,0.031140327000000,0.027545106000000,-9,-8,1.000000358000000,30.481697080000000,6.113571167000000,35.524269099999998,23.730787280000001,6.890825748000000,36.202774050000002,19786,Keys NOAA,Lagoon,Coral Reef and Hardbottom,Aggregated Patch Reefs, ,Algae, ,50%-90%,10%-50%,G_B_S_AP,B_A_B__P,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Aggregated Patch Reef,"Aggregated Patch Reef, Algae (Discontinuous)",1656.586701929999890,113368.303211478327285,1651.543290259680361,68.6438580690506,1571,402.265446254937274,1568,113368.303211408434436,,668574.301762993913144,,3735.1218262
427,1,10.353969250490806,1429,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,290451.505599999974947,137594.930699999997159,6,8966.534180000000561,-9.243757248000000,0.203326792000000,2.843224525000000,0.481708527000000,0.165843844000000,-9,209,1.000060678000000,30.354232790000001,6.126713753000000,35.556804659999997,23.748588560000002,6.897523403000000,35.993667600000002,0,SE Florida NSU, ,Coral Reef and Colonized Hardbottom,Aggregated Patch Reef,Aggregated Patch Reef-Shallow, , , , ,G_B_S_AP_SH,B_R_S_C,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Aggregated Patch Reef,Aggregated Patch Reef (Shallow),1123.866932570000017,24885.128726589129656,1123.363570807091946,22.152337296028,8247,34.221726196579041,8248,386570.817976401012857,,110263.361717881343793,288562.179195265925955,0.0000000
428,1,0.000000000000000,1493,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,290346.852499999979045,137172.116500000003725,1,8685.494140999999217,-8.178805350999999,0.036152374000000,0.484205633000000,-0.249549866000000,-0.142268315000000,-9,209,1.000011444000000,30.359605790000000,6.125076771000000,35.546176910000000,23.728708269999998,6.901839256000000,35.989517210000002,0,SE Florida NSU, ,Coral Reef and Colonized Hardbottom,Aggregated Patch Reef,Aggregated Patch Reef-Shallow, , , , ,G_B_S_AP_SH,B_R_S_C,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Aggregated Patch Reef,Aggregated Patch Reef (Shallow),1123.866932570000017,24885.128726589129656,1123.363570807091946,22.152337296028,8247,34.221726196579041,8248,448201.293865410785656,,136357.063585242198315,200837.418139372777659,5.0000000
429,1,0.000000000000000,1500,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,194809.627799999987474,34001.332199999997101,1,7219.047362999999677,-18.169630049999999,0.090808064000000,1.272301078000000,0.077476501000000,0.071261317000000,-9,-300,1.000001907000000,30.497646329999998,6.081225872000000,35.510974879999999,23.883430480000001,6.930562019000000,35.753364560000001,0,Unified Patch Reef Map v1.3, ,Coral Reef and Hardbottom,Aggregated Patch Reef, , , , , ,G_B_S_AP,B_R_S__S,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Aggregated Patch Reef,Aggregated Patch Reef,497.264707351000027,11804.661104855549638,497.181223164245182,23.743175636695,371,17.472833720552600,372,340017.783847724960651,141.200720971138622,,358477.014333907223772,55.0000000
430,1,0.000000000000000,1501,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,194795.451899999985471,33993.584219999997003,1,7217.833983999999873,-18.194982530000001,0.070934027000000,0.977441907000000,-0.153335571000000,0.042090889000000,-9,-300,1.000016451000000,30.497711180000000,6.081203938000000,35.510974879999999,23.883878710000001,6.930476665000000,35.753559109999998,0,Unified Patch Reef Map v1.3, ,Coral Reef and Hardbottom,Aggregated Patch Reef, , , , , ,G_B_S_AP,B_R_S__S,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Aggregated Patch Reef,Aggregated Patch Reef,497.264707351000027,11804.661104855549638,497.181223164245182,23.743175636695,371,17.472833720552600,372,340149.551715883426368,127.874135989235711,,359447.874666712887120,60.0000000
431,1,0.000000000000000,1516,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,160397.201000000000931,28333.592889999999898,5,3726.923827999999958,-9.151349068000000,0.010414025000000,0.143536702000000,-0.042011261000000,-0.012268167000000,-9,137,1.000000358000000,30.408636090000002,6.114400864000000,35.516250610000000,24.663478850000001,6.879018784000000,36.121913910000004,0,Unified Patch Reef Map v1.3,Lagoon,Coral Reef and Hardbottom,Individual Patch Reef, ,Algae, ,50%-90%,10%-50%,G_B_S_P_I,B_A_B__P,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Individual Patch Reef,"Individual Patch Reef, Algae (Discontinuous)",212.431944971000007,2562.859799182592724,212.444365286489472,12.0636750978379,760,5.201889169936482,308,17684.764583936481358,,609223.844774834928103,158487.746277835569344,4398.6499023
432,1,0.000000000000000,1517,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,160418.466500000009546,28332.424879999998666,1,3735.000000000000000,-9.170699120000000,0.011402297000000,0.157108843000000,0.044101715000000,0.009683106000000,-9,137,1.000000477000000,30.408618929999999,6.114404202000000,35.516094209999999,24.662742609999999,6.879144669000000,36.122005459999997,0,Unified Patch Reef Map v1.3,Lagoon,Coral Reef and Hardbottom,Individual Patch Reef, ,Algae, ,50%-90%,10%-50%,G_B_S_P_I,B_A_B__P,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Individual Patch Reef,"Individual Patch Reef, Algae (Discontinuous)",212.431944971000007,2562.859799182592724,212.444365286489472,12.0636750978379,760,5.201889169936482,308,17028.256438502587116,,608615.764376626233570,159752.066945741418749,4385.3657227
433,1,12.461144840320665,1520,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,167736.253200000006473,29792.248830000000453,5,4773.036132999999609,-9.991229057000000,0.023118814000000,0.316441447000000,0.079223633000000,0.047034848000000,-9,64,1.000001788000000,30.430309300000001,6.104733944000000,35.583911899999997,24.360164640000001,6.893211842000000,36.035102840000000,0,Keys NOAA,Lagoon,Coral Reef and Hardbottom,Individual Patch Reef, ,Algae, ,50%-90%,10%-50%,G_B_S_P_I,B_A_B__P,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Individual Patch Reef,"Individual Patch Reef, Algae (Discontinuous)",418.384466982999982,10701.895168316354102,418.447257719843037,25.575254636945,78,43.312654456330137,79,48730.684208845785179,,269011.639040327281691,467653.694664673181251,3277.0710449
434,1,0.000000000000000,1521,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,167705.934399999998277,29818.901979999998730,1,4730.609375000000000,-9.739469528000001,0.005894137000000,0.069076397000000,0.068893433000000,0.019920921000000,-9,64,1.000000954000000,30.430252079999999,6.104716778000000,35.581348419999998,24.361419680000001,6.893663883000000,36.034610749999999,0,Keys NOAA,Lagoon,Coral Reef and Hardbottom,Individual Patch Reef, ,Algae, ,50%-90%,10%-50%,G_B_S_P_I,B_A_B__P,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Individual Patch Reef,"Individual Patch Reef, Algae (Discontinuous)",418.384466982999982,10701.895168316354102,418.447257719843037,25.575254636945,78,43.312654456330137,79,46252.752515940715966,,301788.115779712679796,437355.443057641095947,3307.0710449
435,1,0.000000000000000,1522,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,193627.875599999999395,37704.575429999997141,1,3455.351074000000153,-9.160559654000000,0.011615195000000,0.157579139000000,0.044784546000000,0.029477648000000,-9,-8,1.000000477000000,30.589483260000002,6.073892117000000,35.510974879999999,23.840585709999999,6.936812401000000,35.805423740000002,0,Unified Patch Reef Map v1.3,Lagoon,Coral Reef and Hardbottom,Aggregated Patch Reef, ,Algae, ,50%-90%,10%-50%,G_B_S_AP,B_A_B__P,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Aggregated Patch Reef,"Aggregated Patch Reef, Algae (Discontinuous)",95.456963145700001,533.260212773011290,95.484875057117890,5.58476106769812,819,8.610762323869460,818,96907.242016960997717,,529560.962728690123186,158927.764860763418255,3162.3759766
436,1,0.000000000000000,1523,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,193612.693200000008801,37702.367169999997714,1,3442.422118999999839,-9.186053276000001,0.016341275000000,0.225602016000000,0.032043457000000,0.006648136000000,-9,-8,1.000000119000000,30.589488979999999,6.073869228000000,35.510974879999999,23.841161730000000,6.936688900000000,35.805465699999999,0,Unified Patch Reef Map v1.3,Lagoon,Coral Reef and Hardbottom,Aggregated Patch Reef, ,Algae, ,50%-90%,10%-50%,G_B_S_AP,B_A_B__P,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Aggregated Patch Reef,"Aggregated Patch Reef, Algae (Discontinuous)",95.456963145700001,533.260212773011290,95.484875057117890,5.58476106769812,819,8.610762323869460,818,95133.361311826069141,,533228.257079136441462,157034.656532106891973,3163.5891113
437,1,0.000000000000000,1524,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,206681.156699999992270,43293.770239999998012,1,4379.000976999999693,-6.815359116000000,0.024453433000000,0.343577534000000,0.006517410000000,0.006307285000000,-9,64,0.999999940000000,30.611375809999998,6.084898949000000,35.511089320000004,23.906721120000000,6.923526764000000,36.005001069999999,0,Unified Patch Reef Map v1.3,Lagoon,Coral Reef and Hardbottom,Individual Patch Reef, ,Algae, ,50%-90%,10%-50%,G_B_S_P_I,B_A_B__P,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Individual Patch Reef,"Individual Patch Reef, Algae (Discontinuous)",326.398860178999996,3093.082416988035675,326.401273963052972,9.47631845744008,1,9.146780803378640,392,94835.334705074259546,,667445.470548286684789,23116.042583317845128,3714.8381348
